Student_Name,Gender,Date_of_birth,Age,Father's_name,Mother's_name,Guardian's_name,Orphan,no_of_siblings,Adhaar_No,Address,state,PinCode,Mobile_Number,Contact_email_id,mother_tongue,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,pwd,indian_nationality,out_of_school_child,dropped_continued,contact_no,aadhar_no,mother's_qualification,father's_qualification,mother's_occupation,father's_occupation,debt,family_annual_income,no_of_children,academic_stream,status_in_previous_year,appreared_previous_exam,results_in_previous_year_type,mental_issues,drug_addiction ,label
Nikolia Davern,0,13-03-2004,18,Mr.Davern,Mrs.Davern,-,0,1,3.06E+11,,16,337668,9591497401,,1,1,7,1,1,1,1,1,0,1,9711236081,2.41E+11,2,2,0,1,1,0,2,4,4,1,4,1,0,9
Kippar Jellyman,0,06-04-2001,21,Mr.Jellyman,Mrs.Jellyman,-,1,2,4.79E+11,,9,947031,8488975064,,1,2,2,1,0,1,1,1,1,0,8713588371,4.68E+11,3,3,0,1,1,1,3,5,2,0,2,0,0,6
Ekaterina Tumulty,1,09-07-2002,20,Mr.Tumulty,Mrs.Tumulty,-,0,2,8.34E+11,,28,143490,8189391477,,1,2,4,1,1,1,0,1,0,0,7939205179,3.25E+11,4,5,0,0,0,2,3,3,1,0,4,0,1,4
Jolynn Skippings,0,29-08-2005,17,Mr.Skippings,Mrs.Skippings,-,0,1,2.24E+11,,27,898512,9084500534,,1,4,3,1,1,1,0,1,0,0,8206403442,3.69E+11,3,1,1,0,1,1,2,1,3,0,3,0,1,6
Ralph Hughman,0,10-02-2007,15,Mr.Hughman,Mrs.Hughman,-,1,1,7.61E+11,,1,535821,8676638429,,1,3,3,1,0,0,1,1,0,0,8070207136,6.12E+11,2,0,1,0,0,1,2,5,1,1,4,0,1,4
Che Plumridege,0,30-09-2006,15,Mr.Plumridege,Mrs.Plumridege,-,0,1,2.27E+11,,26,751051,8111644996,,0,2,4,1,1,1,1,1,1,1,8101323782,5.66E+11,4,5,0,0,1,0,2,3,1,0,3,0,0,7
Shane Lowles,0,17-01-2008,14,Mr.Lowles,Mrs.Lowles,-,0,1,7.74E+11,,12,337986,9411625827,,1,2,1,0,0,0,0,1,1,0,8400425191,6.67E+11,2,4,0,1,1,2,2,2,4,0,1,1,1,6
Kinny Champagne,0,15-09-2003,18,Mr.Champagne,Mrs.Champagne,-,0,1,2.68E+11,,25,339319,9062580603,,0,3,6,0,0,0,0,1,1,0,9858995154,9.17E+11,5,1,1,1,0,0,2,1,2,0,1,1,0,5
Mikael Muzzi,0,16-12-2000,21,Mr.Muzzi,Mrs.Muzzi,-,0,2,5.06E+11,,2,113775,8869560835,,0,1,2,1,1,0,0,1,1,1,8341068266,2.92E+11,5,4,1,0,1,2,3,2,4,0,1,1,0,7
Sibel Lippingwell,1,09-10-2008,13,Mr.Lippingwell,Mrs.Lippingwell,-,0,2,6.12E+11,,25,490435,7913372629,,0,2,2,1,1,0,0,1,0,1,9335682171,7.44E+11,3,0,1,1,1,0,3,4,1,0,1,0,1,8
Dennie Neate,0,29-03-2008,14,Mr.Neate,Mrs.Neate,-,1,2,7.30E+11,,12,609779,7838093775,,0,3,3,1,0,0,0,1,1,0,8766007769,4.84E+11,1,0,0,1,1,2,3,1,3,0,3,0,1,6
Carolina Ailmer,0,14-03-2005,17,Mr.Ailmer,Mrs.Ailmer,-,1,2,5.20E+11,,12,348058,8362567578,,1,1,5,0,1,0,0,1,0,0,9776512494,9.47E+11,5,1,0,0,0,0,3,5,1,0,2,1,1,6
Ashil Sotworth,1,18-08-2005,17,Mr.Sotworth,Mrs.Sotworth,-,0,2,2.56E+11,,22,509701,9955231546,,1,1,2,0,0,1,0,1,0,0,8013513980,7.72E+11,1,1,1,1,0,1,3,5,3,1,2,0,1,5
Patin Llewelyn,1,08-12-2002,19,Mr.Llewelyn,Mrs.Llewelyn,-,1,1,3.34E+11,,6,751190,9480851906,,0,2,1,0,0,0,0,1,0,0,9858316960,1.41E+11,4,0,1,0,1,0,2,3,1,1,4,0,0,6
Andras Hehir,1,26-03-2001,21,Mr.Hehir,Mrs.Hehir,-,1,1,3.59E+11,,8,506951,9625660780,,0,1,2,0,1,0,1,1,1,1,8047791752,5.24E+11,0,2,1,1,1,1,2,2,4,0,1,0,0,7
Meryl Gland,0,24-07-2005,17,Mr.Gland,Mrs.Gland,-,1,2,8.81E+11,,8,605490,8142103880,,1,4,6,1,1,0,0,1,0,0,7807325992,8.57E+11,3,1,0,0,0,0,3,5,4,0,4,1,1,5
Dilan Josephson,1,17-01-2001,21,Mr.Josephson,Mrs.Josephson,-,0,1,4.21E+11,,3,747265,9779208037,,0,1,5,0,1,0,0,1,0,0,8653132141,6.06E+11,5,5,1,0,0,0,2,3,3,1,4,1,1,6
Ave Quoit,0,23-05-2001,21,Mr.Quoit,Mrs.Quoit,-,1,1,7.50E+11,,11,434250,9846063258,,1,2,6,0,0,1,1,1,0,1,9310715297,8.70E+11,0,4,0,1,1,0,2,1,3,1,2,1,0,8
Greta Cardoe,0,12-05-2002,20,Mr.Cardoe,Mrs.Cardoe,-,1,2,9.77E+11,,22,811454,8500926747,,0,3,7,1,0,0,0,1,0,0,8556992941,9.74E+11,5,3,0,0,1,1,3,5,1,1,1,0,0,3
Karina Malafe,0,09-02-2003,19,Mr.Malafe,Mrs.Malafe,-,0,2,5.74E+11,,4,346335,9303067610,,1,2,1,1,1,1,1,1,0,1,7902443179,9.94E+11,1,3,0,1,1,2,3,3,3,0,4,1,0,8
Arlene Glendinning,1,26-10-2007,14,Mr.Glendinning,Mrs.Glendinning,-,0,1,2.73E+11,,2,753387,7886448980,,1,4,3,0,0,1,0,1,1,0,7970104610,5.41E+11,1,5,0,1,1,0,2,2,2,1,2,1,1,6
Renate Breheny,1,09-10-2006,15,Mr.Breheny,Mrs.Breheny,-,0,2,9.31E+11,,26,975511,9333316898,,0,2,5,0,0,1,1,1,0,0,9703902565,6.43E+11,0,4,0,1,0,1,3,5,2,1,4,1,1,6
Daveta Sorrell,0,26-05-2002,20,Mr.Sorrell,Mrs.Sorrell,-,1,1,2.24E+11,,4,336379,9658157309,,0,2,3,1,1,0,1,1,0,0,8582807690,8.15E+11,5,4,0,0,0,2,2,3,4,1,4,0,0,4
Angy Taffs,0,09-12-2005,16,Mr.Taffs,Mrs.Taffs,-,0,1,2.17E+11,,26,565344,8673136805,,1,1,3,1,0,0,1,1,1,0,8122046563,2.09E+11,4,3,0,0,1,1,2,1,3,0,3,1,1,5
Michel Brockie,1,18-08-2002,20,Mr.Brockie,Mrs.Brockie,-,0,2,6.43E+11,,14,703639,9807099835,,0,4,3,0,1,1,0,1,1,0,9881955154,3.14E+11,1,5,0,1,1,2,3,2,1,0,4,1,0,5
Hyacinthia Penwarden,0,25-02-2002,20,Mr.Penwarden,Mrs.Penwarden,-,0,2,9.48E+11,,31,234447,8038517301,,1,2,5,0,1,1,1,1,1,1,9725535346,1.94E+11,5,4,1,1,1,1,3,5,2,1,4,1,0,8
Thedrick Feldbau,0,08-07-2005,17,Mr.Feldbau,Mrs.Feldbau,-,1,1,4.31E+11,,23,804040,9637883003,,0,3,4,0,1,1,1,1,1,0,8990120147,5.43E+11,4,0,0,0,0,1,2,3,3,0,2,1,1,6
Glenden Aronson,1,22-12-2006,15,Mr.Aronson,Mrs.Aronson,-,0,1,9.08E+11,,23,288547,8110787383,,0,4,5,0,0,1,0,1,0,0,9497065075,3.36E+11,1,2,0,1,1,1,2,4,4,0,2,0,0,6
Marya Castrillo,1,02-10-2002,19,Mr.Castrillo,Mrs.Castrillo,-,0,2,3.42E+11,,24,960214,7848153146,,1,4,3,1,1,0,0,1,0,0,9907110411,9.74E+11,3,5,0,0,0,0,3,5,3,1,1,1,1,4
Berthe MacCallam,0,06-01-2001,21,Mr.MacCallam,Mrs.MacCallam,-,0,2,5.45E+11,,13,214518,8243233818,,0,4,7,0,1,1,0,1,1,0,8996083395,6.39E+11,5,3,0,0,1,2,3,2,2,1,4,0,0,3
Janette Moulder,1,24-11-2000,21,Mr.Moulder,Mrs.Moulder,-,1,2,5.86E+11,,6,568151,8020109094,,1,3,2,0,0,0,0,1,1,0,9693954220,9.20E+11,5,4,1,1,0,2,3,1,1,0,1,0,0,3
Tally Cicci,1,03-01-2003,19,Mr.Cicci,Mrs.Cicci,-,0,2,3.04E+11,,12,121952,9549200314,,1,1,2,0,1,1,1,1,1,1,8638424903,1.36E+11,3,4,0,1,1,2,3,5,4,0,2,0,0,7
Corie Rickesies,1,01-10-2008,13,Mr.Rickesies,Mrs.Rickesies,-,0,1,8.07E+11,,30,848774,9078443366,,1,1,7,1,1,1,1,1,0,1,8124041512,4.01E+11,4,3,1,1,1,1,2,1,2,1,1,1,1,8
Pyotr Ashington,1,01-08-2006,16,Mr.Ashington,Mrs.Ashington,-,0,1,8.85E+11,,7,439186,9287083466,,1,2,2,0,0,0,0,1,1,0,7931719805,9.81E+11,4,5,0,0,1,0,2,3,2,1,2,0,0,4
Dallon Fishe,0,21-06-2002,20,Mr.Fishe,Mrs.Fishe,-,0,2,8.10E+11,,25,527564,9407139931,,0,1,4,1,0,0,1,1,0,0,9123260133,2.18E+11,1,2,0,0,1,0,3,3,3,1,3,1,0,6
Auguste Prue,1,22-06-2006,16,Mr.Prue,Mrs.Prue,-,0,2,5.11E+11,,12,297766,9639085297,,1,4,5,0,1,0,0,1,1,0,8033934836,1.72E+11,2,4,0,0,0,2,3,3,1,0,1,1,0,3
Milt Kelbie,1,28-07-2006,16,Mr.Kelbie,Mrs.Kelbie,-,0,1,2.31E+11,,6,896412,9981327998,,0,2,7,0,1,1,0,1,0,0,8564869864,5.54E+11,1,3,1,0,0,2,2,3,1,1,1,0,0,4
Gonzales Cuff,0,25-04-2005,17,Mr.Cuff,Mrs.Cuff,-,0,1,6.57E+11,,7,940160,9601183958,,1,4,1,1,1,0,1,1,0,0,8786904335,6.34E+11,5,4,0,0,0,0,2,5,2,0,3,1,1,6
Hilliary Luna,0,31-12-2003,18,Mr.Luna,Mrs.Luna,-,0,1,3.74E+11,,11,857670,9659300768,,0,4,4,0,1,0,0,1,0,0,9788795476,2.09E+11,5,5,0,0,0,1,2,4,2,0,2,1,0,3
Ruby Eggle,0,14-02-2001,21,Mr.Eggle,Mrs.Eggle,-,1,1,5.81E+11,,30,696035,8364403490,,1,3,4,0,1,0,1,1,0,1,9311736555,5.75E+11,1,2,1,1,1,2,2,2,3,1,3,1,1,7
Courtnay Lane,0,12-09-2001,21,Mr.Lane,Mrs.Lane,-,0,2,1.14E+11,,31,223225,8883520490,,0,3,3,0,1,1,1,1,0,1,8949212185,5.98E+11,3,1,0,1,1,1,3,1,3,0,3,1,1,7
Leela Togher,1,21-09-2006,15,Mr.Togher,Mrs.Togher,-,0,2,1.82E+11,,21,752867,8854133736,,0,2,6,1,1,1,1,1,1,1,8990008885,7.73E+11,2,1,1,0,1,0,3,5,3,1,1,0,0,7
Ddene Breston,1,17-07-2006,16,Mr.Breston,Mrs.Breston,-,0,2,3.73E+11,,26,492004,8682345009,,1,3,2,0,0,0,1,1,0,0,9252585258,5.65E+11,4,3,0,0,1,2,3,1,1,1,2,0,0,3
Catharina Lochet,1,16-06-2007,15,Mr.Lochet,Mrs.Lochet,-,0,2,4.08E+11,,29,382959,9010614406,,1,2,2,1,0,1,0,1,0,0,8379892793,9.77E+11,1,3,1,1,1,1,3,5,1,1,4,0,1,6
Sarajane Shelf,0,04-03-2003,19,Mr.Shelf,Mrs.Shelf,-,1,1,2.18E+11,,25,989234,8416545523,,1,2,7,0,0,0,1,1,0,0,8103709895,1.22E+11,1,5,1,1,0,0,2,4,2,1,1,0,1,4
Ddene Asprey,0,13-04-2004,18,Mr.Asprey,Mrs.Asprey,-,0,2,1.70E+11,,28,669168,9257896603,,0,3,6,0,0,1,1,1,1,0,9050698591,9.80E+11,3,1,0,0,1,1,3,4,1,1,3,0,0,4
Delly Mitchenson,1,29-08-2007,15,Mr.Mitchenson,Mrs.Mitchenson,-,0,2,6.43E+11,,21,843019,8803615786,,0,3,2,1,0,1,1,1,1,1,9270839690,7.16E+11,3,0,1,1,0,2,3,4,4,0,3,1,0,9
Cheri Dunnett,1,04-12-2001,20,Mr.Dunnett,Mrs.Dunnett,-,0,1,8.83E+11,,32,298296,9940159029,,1,3,3,0,1,0,1,1,0,0,9496218079,9.14E+11,3,5,0,1,1,2,2,2,4,0,4,1,1,6
Ealasaid Sams,1,12-01-2006,16,Mr.Sams,Mrs.Sams,-,1,2,9.89E+11,,22,701998,8706956257,,0,1,3,1,0,1,0,1,1,1,9144025687,7.83E+11,1,3,1,0,1,0,3,2,4,0,1,1,0,8
Raf Spellsworth,1,12-06-2000,22,Mr.Spellsworth,Mrs.Spellsworth,-,0,2,5.98E+11,,17,546842,9024109030,,1,4,4,0,1,0,1,1,0,0,9663702457,6.85E+11,0,4,1,1,0,2,3,5,3,1,3,1,1,6
Hubert Jacox,1,08-01-2002,20,Mr.Jacox,Mrs.Jacox,-,1,2,3.96E+11,,17,168513,9581755342,,0,3,5,1,0,1,0,1,1,1,8870487859,8.09E+11,4,4,1,0,0,0,3,1,1,1,3,0,1,7
Gwyneth Jellico,1,04-11-2001,20,Mr.Jellico,Mrs.Jellico,-,1,1,9.67E+11,,1,176499,9552199995,,1,4,1,1,0,1,1,1,1,1,9091987263,5.57E+11,0,0,0,0,0,0,2,3,4,1,3,1,1,9
Thorin Friend,1,25-09-2007,14,Mr.Friend,Mrs.Friend,-,0,1,2.50E+11,,28,566182,9945011900,,0,4,6,0,1,0,0,1,0,0,7852425716,7.82E+11,1,1,1,0,0,0,2,4,1,0,4,0,1,3
Frans Vittore,1,16-02-2006,16,Mr.Vittore,Mrs.Vittore,-,0,1,4.97E+11,,16,830352,9418361699,,0,3,7,1,1,0,0,1,1,0,8382305125,7.36E+11,5,4,0,0,1,0,2,5,3,0,1,1,0,6
Stefan Gerbi,1,11-11-2001,20,Mr.Gerbi,Mrs.Gerbi,-,0,2,7.90E+11,,20,379967,7883039083,,0,3,5,0,1,0,0,1,1,1,8510545963,4.10E+11,3,4,1,1,0,1,3,4,2,1,3,1,0,7
Clarance Hendron,0,04-06-2008,14,Mr.Hendron,Mrs.Hendron,-,0,2,2.48E+11,,12,266309,9017615459,,1,2,4,1,1,1,0,1,0,0,9567688545,5.15E+11,3,3,0,1,1,1,3,5,3,1,1,0,0,6
Deeyn Cregeen,0,30-07-2001,21,Mr.Cregeen,Mrs.Cregeen,-,1,2,3.46E+11,,23,793260,8226741300,,1,4,6,1,1,0,1,1,0,0,9887625860,8.05E+11,5,4,1,1,0,2,3,1,2,1,2,1,0,6
Omar Latehouse,0,12-08-2004,18,Mr.Latehouse,Mrs.Latehouse,-,0,2,5.22E+11,,24,431388,8719813792,,1,1,6,0,0,1,1,1,1,0,9830812044,1.40E+11,1,0,0,0,0,0,3,3,3,0,4,0,1,4
Bran Elven,1,29-04-2007,15,Mr.Elven,Mrs.Elven,-,0,1,5.13E+11,,20,617688,9559578903,,1,4,7,1,1,0,0,1,1,0,8940040657,4.40E+11,5,5,1,0,1,1,2,1,4,1,1,1,0,6
Kattie Aspell,1,21-03-2008,14,Mr.Aspell,Mrs.Aspell,-,0,2,2.98E+11,,32,587957,9552552422,,1,1,6,0,1,1,1,1,1,0,8298519327,1.58E+11,4,4,0,1,0,2,3,4,1,0,3,0,1,5
Jared Moriarty,1,09-04-2007,15,Mr.Moriarty,Mrs.Moriarty,-,0,1,3.78E+11,,27,776576,9990096930,,1,1,6,0,0,0,0,1,0,0,8625472347,3.94E+11,1,4,1,0,1,2,2,5,3,0,2,1,0,5
Chrystal McGeffen,0,30-11-2005,16,Mr.McGeffen,Mrs.McGeffen,-,0,2,2.11E+11,,9,750441,9433864971,,0,2,7,1,0,0,1,1,1,0,8201714655,9.66E+11,2,5,0,1,0,1,3,3,4,0,2,0,1,5
Elijah Cerie,0,15-07-2006,16,Mr.Cerie,Mrs.Cerie,-,0,2,2.13E+11,,31,251857,9414034807,,1,4,3,1,0,0,0,1,1,0,8783046937,9.14E+11,1,4,1,0,0,1,3,1,4,0,3,0,1,4
Giovanna Karolovsky,1,08-09-2008,14,Mr.Karolovsky,Mrs.Karolovsky,-,0,2,7.81E+11,,31,224980,8791154079,,0,3,2,1,1,0,1,1,0,0,9954076081,8.73E+11,2,4,0,0,1,1,3,4,4,0,1,0,0,5
Cesya Huzzay,1,05-09-2008,14,Mr.Huzzay,Mrs.Huzzay,-,0,2,2.70E+11,,31,829468,7972243625,,0,3,7,0,0,0,1,1,0,0,8660364007,8.67E+11,5,2,0,0,0,2,3,5,2,1,3,1,1,3
Rodd Codman,1,08-02-2008,14,Mr.Codman,Mrs.Codman,-,0,2,7.89E+11,,5,170174,8215417234,,0,1,2,0,1,0,0,1,0,0,8962537962,3.30E+11,4,4,1,0,1,1,3,5,2,1,3,0,1,5
Bryna Langford,1,08-10-2006,15,Mr.Langford,Mrs.Langford,-,1,1,1.30E+11,,10,330557,8220975744,,1,4,1,1,1,0,1,1,0,0,9258568076,6.19E+11,2,1,1,0,1,1,2,1,3,1,4,1,0,6
Layney De Freitas,1,30-11-2006,15,Mr.De,Mrs.De,-,0,2,3.86E+11,,33,933216,8684829289,,1,2,5,0,1,0,0,1,0,1,8728443436,9.53E+11,2,1,1,1,0,2,3,4,4,0,4,1,1,7
Maddy MacWilliam,0,12-03-2000,22,Mr.MacWilliam,Mrs.MacWilliam,-,0,2,5.83E+11,,21,782279,8735248635,,0,4,6,0,1,0,1,1,0,0,9409215545,6.66E+11,5,5,1,0,0,2,3,5,1,0,2,1,0,4
Roze Hourston,1,24-10-2003,18,Mr.Hourston,Mrs.Hourston,-,0,2,1.92E+11,,3,595273,8917292128,,1,3,3,1,1,0,0,1,0,0,8279381181,2.08E+11,4,3,1,1,1,1,3,5,2,1,4,0,0,6
Lia Dunguy,0,11-10-2004,17,Mr.Dunguy,Mrs.Dunguy,-,0,2,4.99E+11,,33,441176,9396646473,,0,3,2,0,1,1,0,1,0,1,9445156304,4.27E+11,1,0,1,0,1,1,3,4,1,0,4,1,1,7
Moise Belly,0,21-09-2006,15,Mr.Belly,Mrs.Belly,-,0,2,2.40E+11,,3,718504,8624964040,,0,2,7,1,0,0,1,1,1,0,7860307437,7.43E+11,5,0,0,0,1,0,3,3,3,1,1,1,0,6
Scottie Aylmer,1,18-10-2007,14,Mr.Aylmer,Mrs.Aylmer,-,0,1,8.12E+11,,1,248835,9552668687,,1,1,1,1,1,1,0,1,1,1,8852209775,3.96E+11,1,4,1,1,0,1,2,1,1,1,1,0,0,7
Huey Ivakhin,1,15-03-2008,14,Mr.Ivakhin,Mrs.Ivakhin,-,0,2,2.42E+11,,14,885150,9093730867,,0,3,3,1,0,1,0,1,0,0,8093418583,6.78E+11,2,3,0,0,1,0,3,1,1,0,3,0,1,6
Nealon Nasi,1,09-07-2008,14,Mr.Nasi,Mrs.Nasi,-,0,1,2.21E+11,,25,146881,9022177389,,0,3,1,1,1,0,1,1,1,1,7794009991,2.56E+11,3,5,0,1,1,2,2,1,1,1,4,1,1,7
Arley Jocic,0,22-08-2002,20,Mr.Jocic,Mrs.Jocic,-,0,1,3.23E+11,,30,431256,9936060425,,0,2,2,1,1,1,1,1,0,0,9120027133,1.37E+11,4,2,1,1,0,2,2,2,3,1,4,0,0,6
Cherey Ramos,1,26-10-2004,17,Mr.Ramos,Mrs.Ramos,-,1,1,1.57E+11,,26,915485,8597530075,,1,4,1,1,0,0,1,1,0,1,9217589186,6.73E+11,5,1,1,1,1,0,2,5,2,0,2,0,1,7
Carney Perkis,1,17-08-2005,17,Mr.Perkis,Mrs.Perkis,-,1,2,4.62E+11,,12,880921,8051494330,,1,2,6,0,0,0,0,1,0,0,9840878885,2.82E+11,3,0,0,1,1,1,3,2,3,1,1,1,0,5
Eadmund Bertouloume,1,07-05-2006,16,Mr.Bertouloume,Mrs.Bertouloume,-,0,1,7.92E+11,,4,382958,7996889294,,0,3,3,0,1,0,1,1,0,0,8513119282,6.13E+11,2,5,1,1,1,1,2,5,2,1,3,0,0,6
Dennison Lippett,1,18-09-2006,15,Mr.Lippett,Mrs.Lippett,-,0,2,7.93E+11,,30,295073,8183598884,,0,2,7,0,1,0,1,1,1,0,8085130008,6.77E+11,2,4,1,1,0,0,3,3,1,1,1,0,0,5
Gustav Clutram,1,28-10-2002,19,Mr.Clutram,Mrs.Clutram,-,1,1,9.30E+11,,16,776144,8034092811,,1,4,4,1,1,0,1,1,1,0,8815741959,6.55E+11,2,1,0,0,1,2,2,1,2,1,4,0,1,3
Cobb Scott,0,29-10-2003,18,Mr.Scott,Mrs.Scott,-,0,1,5.12E+11,,5,166440,7928664852,,0,3,4,0,1,0,0,1,1,0,9375165236,3.68E+11,4,5,1,0,0,2,2,2,4,0,2,1,1,6
Evelyn Dineges,0,07-06-2005,17,Mr.Dineges,Mrs.Dineges,-,1,2,9.16E+11,,1,448684,9683849545,,1,4,3,1,0,0,1,1,1,1,9433313048,5.01E+11,3,4,0,1,1,0,3,1,4,0,2,1,0,7
Dion Bisacre,1,20-08-2005,17,Mr.Bisacre,Mrs.Bisacre,-,0,2,6.24E+11,,26,738754,8996561285,,1,3,5,1,0,1,1,1,1,1,9795227758,5.27E+11,4,2,0,1,0,0,3,2,4,1,4,1,0,8
Alane Packwood,1,01-01-2006,16,Mr.Packwood,Mrs.Packwood,-,0,1,5.50E+11,,31,945938,8124902548,,0,1,5,1,1,0,1,1,1,1,9473061892,8.15E+11,5,4,1,1,0,2,2,5,2,0,2,1,0,8
Zorina Goudge,0,29-12-2001,20,Mr.Goudge,Mrs.Goudge,-,0,1,3.08E+11,,5,613770,8293839234,,1,4,1,0,0,0,1,1,0,0,9731807874,8.26E+11,2,3,0,1,0,0,2,4,1,0,4,1,0,4
Avrom Matthews,1,08-10-2001,20,Mr.Matthews,Mrs.Matthews,-,0,2,5.21E+11,,24,509031,9398114549,,0,2,6,1,0,1,1,1,1,1,9913676350,4.16E+11,4,5,1,0,0,0,3,2,1,0,2,1,1,7
Novelia Thorowgood,0,13-12-2005,16,Mr.Thorowgood,Mrs.Thorowgood,-,0,1,2.87E+11,,8,714465,9096305502,,0,4,7,1,0,1,0,1,1,0,9327435841,7.69E+11,5,0,0,1,0,2,2,3,3,0,3,0,1,5
Claudette Du Pre,1,18-02-2007,15,Mr.Du,Mrs.Du,-,0,2,9.46E+11,,23,200851,9598749867,,1,4,3,1,1,0,1,1,1,1,8219622060,5.61E+11,0,0,0,1,1,1,3,4,4,0,4,1,1,8
Charlean Saintsbury,0,19-09-2001,20,Mr.Saintsbury,Mrs.Saintsbury,-,0,2,6.65E+11,,22,924040,9395989008,,0,3,7,0,0,1,0,1,0,0,8083975064,3.23E+11,5,3,1,1,0,1,3,5,4,1,3,0,1,6
Heall Dacey,0,09-03-2006,16,Mr.Dacey,Mrs.Dacey,-,1,2,3.18E+11,,2,715819,9034712051,,0,2,1,0,1,0,1,1,0,0,9915419605,5.24E+11,3,0,0,0,0,2,3,3,1,0,4,0,1,4
Corette Geldert,0,23-04-2008,14,Mr.Geldert,Mrs.Geldert,-,0,1,1.93E+11,,27,192640,8062459001,,1,4,7,0,1,0,1,1,1,0,9630689468,6.68E+11,1,1,1,0,1,2,2,1,3,1,3,1,1,5
Ned King,0,14-11-2000,21,Mr.King,Mrs.King,-,0,1,7.15E+11,,25,488833,7950936364,,1,1,4,1,0,0,0,1,0,0,8379926656,5.90E+11,0,3,0,0,0,2,2,2,2,1,3,0,1,4
Dolley Keller,0,09-05-2006,16,Mr.Keller,Mrs.Keller,-,1,2,2.00E+11,,33,785262,8346740150,,1,3,1,0,1,0,1,1,1,1,9679406440,2.95E+11,5,5,1,1,1,0,3,2,3,1,3,1,1,9
Fitz Tullett,0,22-08-2004,18,Mr.Tullett,Mrs.Tullett,-,0,2,8.16E+11,,23,169931,9927249466,,0,3,2,1,1,0,1,1,0,0,7903231014,6.80E+11,2,1,0,1,1,1,3,2,1,0,4,1,1,6
Marylee Godier,1,29-07-2004,18,Mr.Godier,Mrs.Godier,-,0,1,1.31E+11,,5,393092,9163806490,,0,2,2,0,0,1,1,1,1,0,7935212663,4.77E+11,5,1,1,0,1,0,2,5,2,0,3,0,1,6
Karel Offiler,0,21-02-2008,14,Mr.Offiler,Mrs.Offiler,-,1,2,9.78E+11,,30,783706,8175808172,,1,2,2,0,1,0,1,1,0,1,7891787065,3.09E+11,2,3,1,1,1,2,3,2,1,0,2,1,0,7
Torey Gee,1,02-03-2008,14,Mr.Gee,Mrs.Gee,-,0,2,7.43E+11,,15,818129,9515521885,,0,4,2,0,1,0,1,1,1,0,8062224371,3.72E+11,2,0,0,0,0,2,3,4,4,0,4,0,1,3
Chanda Culshaw,1,14-12-2005,16,Mr.Culshaw,Mrs.Culshaw,-,0,1,1.75E+11,,10,197033,9669096524,,1,1,6,1,1,1,1,1,1,1,7943645692,5.50E+11,0,4,0,1,0,0,2,3,4,0,4,0,0,8
Geordie Cleverly,0,30-05-2006,16,Mr.Cleverly,Mrs.Cleverly,-,0,2,6.07E+11,,14,875190,9337790227,,0,2,1,1,0,0,1,1,0,0,9989596045,2.16E+11,0,4,1,1,0,2,3,5,1,1,4,0,0,6
Skye Janiszewski,0,19-08-2007,15,Mr.Janiszewski,Mrs.Janiszewski,-,0,1,8.69E+11,,15,806864,9440629271,,0,4,4,0,1,1,1,1,0,0,8201372256,4.34E+11,3,5,0,0,1,0,2,2,2,0,1,1,1,5
Sybil Rene,0,25-02-2001,21,Mr.Rene,Mrs.Rene,-,1,1,6.74E+11,,10,613645,8597287380,,0,1,5,1,1,0,0,1,0,1,9687328452,9.12E+11,2,3,0,0,1,1,2,1,4,0,4,1,1,7
Marabel Van Baaren,0,17-11-2007,14,Mr.Van,Mrs.Van,-,0,1,5.76E+11,,11,576827,9672926022,,0,3,4,0,0,0,1,1,0,0,8594358006,9.90E+11,2,4,0,0,1,2,2,5,4,1,2,0,0,4
Kimball Jamary,0,07-08-2007,15,Mr.Jamary,Mrs.Jamary,-,0,2,1.52E+11,,30,867783,9116216699,,0,2,1,0,1,1,0,1,1,1,8272468893,7.78E+11,1,3,0,0,1,1,3,5,2,1,3,1,0,7
Ynez Barosch,1,02-01-2006,16,Mr.Barosch,Mrs.Barosch,-,0,1,7.36E+11,,8,545376,8621762030,,1,3,4,1,0,1,0,1,0,1,8786041492,9.35E+11,1,0,1,1,1,0,2,2,3,1,3,0,1,9
Ariela Farrears,1,13-09-2002,20,Mr.Farrears,Mrs.Farrears,-,0,1,6.14E+11,,11,438136,9172319315,,1,3,6,1,0,0,1,1,1,0,9908778184,7.60E+11,2,5,0,0,1,2,2,4,2,0,4,1,1,4
Wynn Cowser,0,27-08-2005,17,Mr.Cowser,Mrs.Cowser,-,0,2,2.82E+11,,11,450014,9691010801,,0,1,3,1,1,0,0,1,1,0,7916684431,8.00E+11,4,0,0,0,0,0,3,5,2,0,3,0,0,6
Darsie Pioch,1,28-02-2001,21,Mr.Pioch,Mrs.Pioch,-,1,1,6.13E+11,,6,949567,8522628352,,0,2,4,0,1,1,0,1,0,0,8400838585,5.13E+11,3,5,1,0,0,2,2,3,4,1,1,0,1,5
Taryn Voice,1,12-10-2007,14,Mr.Voice,Mrs.Voice,-,0,2,5.96E+11,,4,371011,9438791026,,1,2,2,1,1,1,1,1,1,1,8018460778,3.26E+11,1,1,1,1,0,0,3,3,4,1,3,1,0,10
Corinne Killerby,1,29-11-2006,15,Mr.Killerby,Mrs.Killerby,-,0,2,6.87E+11,,25,813997,8895774287,,1,1,2,0,0,0,0,1,1,0,8488933456,2.07E+11,4,2,0,1,0,2,3,4,4,1,1,1,1,4
